is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
1,1,2015,September,37,6,2,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Canceled,05-09-2015
1,1,2015,September,37,6,2,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,6,0,0,Canceled,05-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,1,2015,September,37,6,2,0,1,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,1,2015,September,37,6,2,0,1,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
1,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Canceled,05-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
1,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Canceled,05-09-2015
1,1,2015,September,37,6,2,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,6,0,0,Canceled,05-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,1,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,B               ,1,No Deposit     ,1,       NULL,0,Transient-Party,0,0,0,Check-Out,08-09-2015
0,1,2015,September,37,6,2,0,1,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
1,0,2015,September,37,6,2,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,6,0,0,Canceled,06-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
1,1,2015,September,37,6,2,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Canceled,05-09-2015
0,1,2015,September,37,6,2,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,1,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,1,       NULL,0,Transient-Party,0,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,55,2015,September,37,6,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,75,0,0,Check-Out,08-09-2015
0,67,2015,September,37,6,2,2,2,0,0,HB       ,FRA,Complementary,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,29,0,1,Check-Out,10-09-2015
0,69,2015,September,37,6,2,2,2,0,0,BB       ,AUT,Offline TA/TO,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,13,       NULL,0,Transient,81.09,0,0,Check-Out,10-09-2015
0,1,2015,September,37,6,2,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,9,       NULL,0,Transient,135.75,0,2,Check-Out,10-09-2015
0,67,2015,September,37,6,2,2,2,0,0,HB       ,FRA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,80,0,1,Check-Out,10-09-2015
0,67,2015,September,37,6,2,2,2,0,0,HB       ,FRA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,80,0,1,Check-Out,10-09-2015
0,23,2015,September,37,6,2,2,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,27,       NULL,0,Transient,54.75,0,0,Check-Out,10-09-2015
0,23,2015,September,37,6,2,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,118.8,0,0,Check-Out,11-09-2015
0,15,2015,September,37,6,2,3,2,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,11,       NULL,0,Group,91.73,0,0,Check-Out,11-09-2015
0,81,2015,September,37,6,2,5,2,0,0,BB       ,AUT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,27,       NULL,0,Transient,72.25,0,0,Check-Out,13-09-2015
0,2,2015,September,37,6,2,5,2,0,0,BB       ,CHE,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,133.43,0,0,Check-Out,13-09-2015
0,6,2015,September,37,6,4,5,1,0,0,BB       ,MAR,Direct,Direct,0,0,0,A               ,D               ,1,No Deposit     ,       NULL,       NULL,0,Transient,95,0,0,Check-Out,15-09-2015
0,1,2015,September,37,7,1,0,1,0,0,BB       ,MEX,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,133,0,1,Check-Out,08-09-2015
1,4,2015,September,37,7,1,0,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,119,0,1,No-Show,07-09-2015
0,0,2015,September,37,7,1,0,3,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,160,0,0,Check-Out,08-09-2015
0,1,2015,September,37,7,1,0,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,2,No Deposit     ,14,       NULL,0,Transient,133,0,0,Check-Out,08-09-2015
0,0,2015,September,37,7,1,0,1,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,133,0,1,Check-Out,08-09-2015
0,0,2015,September,37,7,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,133,0,0,Check-Out,08-09-2015
1,28,2015,September,37,7,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,11,       NULL,0,Transient,79.25,0,1,Canceled,24-08-2015
1,7,2015,September,37,7,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,124,0,1,Canceled,03-09-2015
0,3,2015,September,37,7,1,0,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,133,0,1,Check-Out,08-09-2015
0,0,2015,September,37,7,1,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,13,       NULL,0,Transient,98.8,0,0,Check-Out,09-09-2015
1,32,2015,September,37,7,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,103.5,0,2,Canceled,17-08-2015
1,6,2015,September,37,7,1,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,104.5,0,2,Canceled,04-09-2015
0,0,2015,September,37,7,1,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,133.5,0,1,Check-Out,09-09-2015
0,9,2015,September,37,7,1,1,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,15,       NULL,0,Group,91.6,0,0,Check-Out,09-09-2015
0,0,2015,September,37,7,1,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,120,0,0,Check-Out,09-09-2015
0,0,2015,September,37,7,1,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,133.5,0,2,Check-Out,09-09-2015
0,4,2015,September,37,7,1,1,2,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,133.5,0,2,Check-Out,09-09-2015
1,3,2015,September,37,7,1,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,123.5,0,2,Canceled,04-09-2015
0,0,2015,September,37,7,1,1,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,13,       NULL,0,Contract,99.2,0,0,Check-Out,09-09-2015
0,52,2015,September,37,7,1,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,72.76,0,2,Check-Out,09-09-2015
0,10,2015,September,37,7,1,2,2,0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,102.33,0,2,Check-Out,10-09-2015
0,14,2015,September,37,7,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,9,       NULL,0,Contract,111.33,0,1,Check-Out,10-09-2015
0,0,2015,September,37,7,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,40,0,Transient,65,0,0,Check-Out,10-09-2015
0,13,2015,September,37,7,1,2,2,0,0,SC       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,102.33,0,2,Check-Out,10-09-2015
0,24,2015,September,37,7,1,2,2,1,1,BB       ,BRA,Offline TA/TO,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,22,       NULL,0,Transient,99.5,0,0,Check-Out,10-09-2015
0,9,2015,September,37,7,1,2,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,78.03,0,1,Check-Out,10-09-2015
0,9,2015,September,37,7,1,2,2,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,A               ,G               ,0,No Deposit     ,9,       NULL,0,Transient,161.33,0,0,Check-Out,10-09-2015
0,0,2015,September,37,7,1,2,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,148.67,0,0,Check-Out,10-09-2015
0,0,2015,September,37,7,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,40,0,Transient,65,0,0,Check-Out,10-09-2015
0,0,2015,September,37,7,1,2,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,148.67,0,0,Check-Out,10-09-2015
0,7,2015,September,37,7,1,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,111.33,0,0,Check-Out,10-09-2015
0,0,2015,September,37,7,1,2,1,0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,11,       NULL,0,Transient,96.27,0,1,Check-Out,10-09-2015
0,5,2015,September,37,7,1,2,1,0,0,BB       ,VEN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,78.03,0,0,Check-Out,10-09-2015
0,3,2015,September,37,7,1,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Contract,130.33,0,2,Check-Out,10-09-2015
0,16,2015,September,37,7,1,3,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,135,0,0,Check-Out,11-09-2015
0,28,2015,September,37,7,1,3,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,9,       NULL,0,Contract,125.4,0,1,Check-Out,11-09-2015
0,18,2015,September,37,7,1,3,1,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,123.5,0,0,Check-Out,11-09-2015
0,10,2015,September,37,7,1,3,2,2,0,BB       ,BEL,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,159.75,0,1,Check-Out,11-09-2015
0,0,2015,September,37,7,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,11,       NULL,0,Transient,115.8,0,0,Check-Out,11-09-2015
0,14,2015,September,37,7,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,109.75,0,1,Check-Out,11-09-2015
1,3,2015,September,37,7,1,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,123.5,0,2,Canceled,04-09-2015
0,5,2015,September,37,7,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,11,       NULL,0,Transient,75.24,0,0,Check-Out,09-09-2015
0,9,2015,September,37,7,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,114.5,0,2,Check-Out,09-09-2015
0,3,2015,September,37,7,1,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,13,       NULL,0,Contract,98.8,0,0,Check-Out,09-09-2015
1,0,2015,September,37,7,1,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,13,       NULL,0,Transient,118.8,0,0,Canceled,07-09-2015
